MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;x_rate;sigma_x_rate;y_rate;sigma_y_rate;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
51593.00;2000;02;19;;0.068520;0.000083;0.368533;0.000064;0.000534;0.000217;-0.000099;0.000290;;0.3137545;0.0000516;0.0008534;0.0000211;;;;;;-0.000067;0.000150;-0.000290;0.000125
51594.00;2000;02;20;;0.069011;0.000084;0.368418;0.000065;0.000538;0.000221;-0.000446;0.000295;;0.3128282;0.0000511;0.0010202;0.0000210;;;;;;-0.000068;0.000153;-0.000264;0.000128
51595.00;2000;02;21;;0.069232;0.000086;0.368196;0.000067;-0.000110;0.000227;-0.000542;0.000305;;0.3117197;0.0000394;0.0012006;0.0000211;;;;;;-0.000069;0.000155;-0.000216;0.000130
51596.00;2000;02;22;;0.069078;0.000085;0.367624;0.000065;-0.000264;0.000223;-0.000568;0.000299;;0.3104585;0.0000262;0.0013155;0.0000216;;;;;;-0.000071;0.000155;-0.000152;0.000130
51597.00;2000;02;23;;0.068840;0.000082;0.366950;0.000063;-0.000257;0.000214;-0.000618;0.000285;;0.3091400;0.0000214;0.0012937;0.0000222;;;;;;-0.000073;0.000155;-0.000081;0.000131
51598.00;2000;02;24;;0.068460;0.000080;0.366280;0.000062;-0.000485;0.000210;-0.000758;0.000280;;0.3079109;0.0000268;0.0011326;0.0000224;;;;;;-0.000071;0.000155;-0.000066;0.000130
51599.00;2000;02;25;;0.067925;0.000081;0.365469;0.000062;-0.000409;0.000212;-0.000923;0.000281;;0.3068798;0.0000408;0.0009192;0.0000220;;;;;;-0.000069;0.000155;-0.000071;0.000130
51600.00;2000;02;26;;0.067458;0.000084;0.364540;0.000065;-0.000359;0.000221;-0.000710;0.000293;;0.3060515;0.0000486;0.0007509;0.0000216;;;;;;-0.000068;0.000154;-0.000079;0.000129
51601.00;2000;02;27;;0.067006;0.000087;0.363654;0.000067;-0.000295;0.000228;-0.000796;0.000300;;0.3053537;0.0000468;0.0006788;0.0000216;;;;;;-0.000066;0.000152;-0.000089;0.000124
51602.00;2000;02;28;;0.066628;0.000085;0.362825;0.000066;-0.000013;0.000225;-0.000786;0.000292;;0.3047053;0.0000466;0.0006069;0.0000216;;;;;;-0.000066;0.000150;-0.000100;0.000121
51603.00;2000;02;29;;0.066467;0.000084;0.362134;0.000065;0.000070;0.000223;-0.000513;0.000286;;0.3041332;0.0000407;0.0005241;0.0000215;;;;;;-0.000067;0.000150;-0.000112;0.000121
51604.00;2000;03;01;;0.066378;0.000084;0.361613;0.000065;0.000184;0.000221;-0.000655;0.000281;;0.3036123;0.0000342;0.0005757;0.0000213;;;;;;-0.000069;0.000150;-0.000125;0.000121
51605.00;2000;03;02;;0.066549;0.000082;0.361119;0.000064;0.000548;0.000217;-0.000711;0.000276;;0.3030057;0.0000394;0.0006062;0.0000214;;;;;;-0.000080;0.000150;-0.000136;0.000121
51606.00;2000;03;03;;0.067119;0.000081;0.360657;0.000063;0.000756;0.000215;-0.000407;0.000273;;0.3023851;0.0000512;0.0006119;0.0000218;;;;;;-0.000093;0.000150;-0.000146;0.000120
51607.00;2000;03;04;;0.067741;0.000082;0.360469;0.000064;0.000565;0.000218;-0.000114;0.000275;;0.3017084;0.0000578;0.0008279;0.0000223;;;;;;-0.000107;0.000149;-0.000154;0.000120
51608.00;2000;03;05;;0.067968;0.000083;0.360453;0.000065;0.000196;0.000221;-0.000266;0.000278;;0.3007617;0.0000538;0.0010291;0.0000229;;;;;;-0.000121;0.000148;-0.000162;0.000119
51609.00;2000;03;06;;0.068094;0.000083;0.360198;0.000066;0.000388;0.000224;-0.000351;0.000279;;0.2996538;0.0000450;0.0011820;0.0000236;;;;;;-0.000133;0.000148;-0.000167;0.000119
51610.00;2000;03;07;;0.068500;0.000084;0.359985;0.000067;0.000408;0.000226;-0.000160;0.000279;;0.2984103;0.0000347;0.0012894;0.0000243;;;;;;-0.000143;0.000148;-0.000170;0.000119
51611.00;2000;03;08;;0.068885;0.000084;0.359800;0.000067;0.000329;0.000226;-0.000403;0.000275;;0.2970843;0.0000314;0.0013535;0.0000246;;;;;;-0.000150;0.000148;-0.000169;0.000119
51612.00;2000;03;09;;0.069294;0.000083;0.359425;0.000067;0.000603;0.000225;-0.000495;0.000272;;0.2957143;0.0000412;0.0013910;0.0000245;;;;;;-0.000121;0.000147;-0.000180;0.000119
51613.00;2000;03;10;;0.070222;0.000084;0.359050;0.000067;0.001220;0.000228;-0.000346;0.000273;;0.2943356;0.0000560;0.0013552;0.0000246;;;;;;-0.000084;0.000145;-0.000188;0.000117
51614.00;2000;03;11;;0.071686;0.000084;0.358878;0.000068;0.001626;0.000229;-0.000133;0.000272;;0.2930405;0.0000554;0.0011997;0.0000250;;;;;;-0.000055;0.000134;-0.000187;0.000111
51615.00;2000;03;12;;0.073043;0.000086;0.358910;0.000069;0.000977;0.000233;0.000016;0.000274;;0.2919236;0.0000438;0.0010600;0.0000256;;;;;;-0.000040;0.000123;-0.000172;0.000105
51616.00;2000;03;13;;0.073958;0.000088;0.358661;0.000070;0.000563;0.000236;-0.000190;0.000278;;0.2909291;0.0000260;0.0009251;0.0000260;;;;;;-0.000046;0.000121;-0.000140;0.000104
51617.00;2000;03;14;;0.074510;0.000089;0.358173;0.000071;0.000279;0.000234;-0.000373;0.000277;;0.2900650;0.0000170;0.0007961;0.0000255;;;;;;-0.000077;0.000120;-0.000089;0.000103
51618.00;2000;03;15;;0.074694;0.000089;0.357408;0.000071;0.000123;0.000236;-0.000751;0.000278;;0.2892930;0.0000159;0.0007893;0.0000246;;;;;;-0.000144;0.000129;-0.000011;0.000111
51619.00;2000;03;16;;0.074782;0.000089;0.356472;0.000072;0.000171;0.000242;-0.000528;0.000284;;0.2884774;0.0000205;0.0008519;0.0000240;;;;;;-0.000191;0.000131;0.000046;0.000113
51620.00;2000;03;17;;0.074607;0.000091;0.355779;0.000073;-0.000421;0.000248;-0.000261;0.000292;;0.2875991;0.0000315;0.0008805;0.0000241;;;;;;-0.000206;0.000130;0.000074;0.000112
51621.00;2000;03;18;;0.074237;0.000089;0.355022;0.000071;-0.000578;0.000243;-0.000530;0.000290;;0.2867056;0.0000409;0.0008924;0.0000248;;;;;;-0.000198;0.000125;0.000080;0.000108
51622.00;2000;03;19;;0.073958;0.000087;0.354162;0.000068;-0.000393;0.000234;-0.000734;0.000283;;0.2857867;0.0000419;0.0009687;0.0000254;;;;;;-0.000171;0.000108;0.000071;0.000093
51623.00;2000;03;20;;0.073758;0.000085;0.353317;0.000067;-0.000084;0.000229;-0.000621;0.000282;;0.2847777;0.0000420;0.0010450;0.0000255;;;;;;-0.000130;0.000093;0.000051;0.000080
51624.00;2000;03;21;;0.073878;0.000087;0.352774;0.000068;0.000224;0.000231;-0.000050;0.000289;;0.2837152;0.0000342;0.0010711;0.0000253;;;;;;-0.000078;0.000090;0.000024;0.000077
51625.00;2000;03;22;;0.074039;0.000087;0.352415;0.000069;0.000169;0.000228;-0.000176;0.000289;;0.2826524;0.0000257;0.0010545;0.0000252;;;;;;-0.000020;0.000089;-0.000004;0.000077
51626.00;2000;03;23;;0.074029;0.000086;0.351780;0.000068;0.000103;0.000224;-0.000583;0.000287;;0.2816304;0.0000273;0.0009816;0.0000248;;;;;;0.000109;0.000090;0.000023;0.000077
